File,Provider,Record,ID,UTC,Category,Reason,XML
powershell_classic.evtx,PowerShell,58,600,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-58.xml
powershell_classic.evtx,PowerShell,59,600,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-59.xml
powershell_classic.evtx,PowerShell,60,600,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-60.xml
powershell_classic.evtx,PowerShell,61,600,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-61.xml
powershell_classic.evtx,PowerShell,62,600,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-62.xml
powershell_classic.evtx,PowerShell,63,600,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-63.xml
powershell_classic.evtx,PowerShell,64,400,2026-09-15T18:17:09.4478424Z,PowerShell 세션,HostApplication·HostId·RunspaceId·엔진/공급자 상태 대조 완료.,xml/powershell_classic-64.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,77,40961,2026-09-15T17:59:26.3740683Z,PowerShell 세션,엔진/호스트 초기화 및 IPC 정보. SID·PID·시각 대조 완료.,xml/powershell_operational-77.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,78,53504,2026-09-15T17:59:26.5040539Z,PowerShell 세션,엔진/호스트 초기화 및 IPC 정보. SID·PID·시각 대조 완료.,xml/powershell_operational-78.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,79,40962,2026-09-15T17:59:26.9538577Z,PowerShell 세션,엔진/호스트 초기화 및 IPC 정보. SID·PID·시각 대조 완료.,xml/powershell_operational-79.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,80,4104,2026-09-15T17:59:26.9667298Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-80.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,81,4104,2026-09-15T17:59:55.7378203Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-81.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,82,4104,2026-09-15T17:59:56.3118694Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-82.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,83,4104,2026-09-15T18:00:27.6838776Z,서비스 시작 명령,관리자 SID에서 sc.exe start VulnAppSvc 처리 기록. 서비스 시작 결과·실행 이미지 미기록.,xml/powershell_operational-83.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,84,4104,2026-09-15T18:00:27.9104314Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-84.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,85,40961,2026-09-15T18:17:09.1848766Z,PowerShell 세션,엔진/호스트 초기화 및 IPC 정보. SID·PID·시각 대조 완료.,xml/powershell_operational-85.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,86,53504,2026-09-15T18:17:09.2872693Z,PowerShell 세션,엔진/호스트 초기화 및 IPC 정보. SID·PID·시각 대조 완료.,xml/powershell_operational-86.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,87,40962,2026-09-15T18:17:09.6000968Z,PowerShell 세션,엔진/호스트 초기화 및 IPC 정보. SID·PID·시각 대조 완료.,xml/powershell_operational-87.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,88,4104,2026-09-15T18:17:09.6090771Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-88.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,89,4104,2026-09-15T18:17:19.0875493Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-89.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,90,4104,2026-09-15T18:17:19.6521555Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-90.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,91,4104,2026-09-15T18:17:20.2923242Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-91.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,92,4104,2026-09-15T18:17:20.4283514Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-92.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,93,4104,2026-09-15T18:17:20.5568693Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-93.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,94,4104,2026-09-15T18:17:20.7089086Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-94.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,95,4104,2026-09-15T18:17:41.5245015Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-95.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,96,4104,2026-09-15T18:17:41.5383611Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-96.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,97,4104,2026-09-15T18:18:23.1968096Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-97.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,98,4104,2026-09-15T18:18:23.2544768Z,PowerShell 보조 기록,오류 표시 속성 관련 스크립트. 출력 결과나 공격 명령으로 단정하지 않음.,xml/powershell_operational-98.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,99,4104,2026-09-15T18:18:23.2578310Z,PowerShell 보조 기록,오류 표시 속성 관련 스크립트. 출력 결과나 공격 명령으로 단정하지 않음.,xml/powershell_operational-99.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,100,4104,2026-09-15T18:18:23.2729588Z,PowerShell 보조 기록,오류 표시 속성 관련 스크립트. 출력 결과나 공격 명령으로 단정하지 않음.,xml/powershell_operational-100.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,101,4104,2026-09-15T18:18:23.2841408Z,PowerShell 보조 기록,오류 표시 속성 관련 스크립트. 출력 결과나 공격 명령으로 단정하지 않음.,xml/powershell_operational-101.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,102,4104,2026-09-15T18:18:23.3134950Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-102.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,103,4104,2026-09-15T18:19:05.6904058Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-103.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,104,4104,2026-09-15T18:19:05.7489438Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-104.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,105,4104,2026-09-15T18:19:22.5134488Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-105.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,106,4104,2026-09-15T18:19:22.5237362Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-106.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,107,4104,2026-09-15T18:19:30.2449946Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-107.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,108,4104,2026-09-15T18:19:30.2530274Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-108.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,109,4104,2026-09-15T18:19:59.3820532Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-109.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,110,4104,2026-09-15T18:19:59.4073229Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-110.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,111,4104,2026-09-15T18:20:00.5347315Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-111.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,112,4104,2026-09-15T18:20:00.5422096Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-112.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,113,4104,2026-09-15T18:20:02.2162972Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-113.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,114,4104,2026-09-15T18:20:02.2344758Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-114.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,115,4104,2026-09-15T18:20:03.1786511Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-115.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,116,4104,2026-09-15T18:20:03.1952842Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-116.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,117,4104,2026-09-15T18:20:05.4962033Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-117.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,118,4104,2026-09-15T18:20:05.5089355Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-118.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,119,4104,2026-09-15T18:20:37.8588558Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-119.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,120,4104,2026-09-15T18:20:38.2420324Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-120.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,121,4104,2026-09-15T18:20:39.4215198Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/powershell_operational-121.xml
powershell_operational.evtx,Microsoft-Windows-PowerShell,122,4104,2026-09-15T18:20:39.4288920Z,PowerShell 보조 기록,프롬프트 함수 처리. 다운로드·서비스 시작 성공의 결과값이 아님.,xml/powershell_operational-122.xml
security.evtx,Microsoft-Windows-Security-Auditing,4256,4616,2026-09-15T17:54:47.0447825Z,시간 기준,사용자가 설명한 환경 시간 통일. 공격 징후로 분류하지 않음.,xml/security-4256.xml
security.evtx,Microsoft-Windows-Security-Auditing,4257,4616,2026-09-15T17:54:47.0588892Z,시간 기준,사용자가 설명한 환경 시간 통일. 공격 징후로 분류하지 않음.,xml/security-4257.xml
security.evtx,Microsoft-Windows-Security-Auditing,4258,4648,2026-09-15T17:54:48.8223857Z,명시적 자격증명,대상 서버·계정·ProcessName 확인. 5건 모두 localhost 또는 자기 컴퓨터 계정 대상.,xml/security-4258.xml
security.evtx,Microsoft-Windows-Security-Auditing,4259,4672,2026-09-15T17:54:48.8236837Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4259.xml
security.evtx,Microsoft-Windows-Security-Auditing,4260,4624,2026-09-15T17:54:48.8254231Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4260.xml
security.evtx,Microsoft-Windows-Security-Auditing,4261,4634,2026-09-15T17:54:48.8305547Z,로그오프,계정·LogonId·유형 대조 완료.,xml/security-4261.xml
security.evtx,Microsoft-Windows-Security-Auditing,4262,4624,2026-09-15T17:54:50.2569025Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4262.xml
security.evtx,Microsoft-Windows-Security-Auditing,4263,4672,2026-09-15T17:54:50.2569149Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4263.xml
security.evtx,Microsoft-Windows-Security-Auditing,4264,4624,2026-09-15T17:54:51.0899050Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4264.xml
security.evtx,Microsoft-Windows-Security-Auditing,4265,4672,2026-09-15T17:54:51.0899176Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4265.xml
security.evtx,Microsoft-Windows-Security-Auditing,4266,4672,2026-09-15T17:55:00.2003786Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4266.xml
security.evtx,Microsoft-Windows-Security-Auditing,4267,4624,2026-09-15T17:55:00.2010459Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4267.xml
security.evtx,Microsoft-Windows-Security-Auditing,4268,4634,2026-09-15T17:55:00.4161562Z,로그오프,계정·LogonId·유형 대조 완료.,xml/security-4268.xml
security.evtx,Microsoft-Windows-Security-Auditing,4269,4624,2026-09-15T17:56:44.5299985Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4269.xml
security.evtx,Microsoft-Windows-Security-Auditing,4270,4672,2026-09-15T17:56:44.5300109Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4270.xml
security.evtx,Microsoft-Windows-Security-Auditing,4271,4624,2026-09-15T17:56:44.7811872Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4271.xml
security.evtx,Microsoft-Windows-Security-Auditing,4272,4672,2026-09-15T17:56:44.7811999Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4272.xml
security.evtx,Microsoft-Windows-Security-Auditing,4273,4624,2026-09-15T17:56:45.5755205Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4273.xml
security.evtx,Microsoft-Windows-Security-Auditing,4274,4672,2026-09-15T17:56:45.5755332Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4274.xml
security.evtx,Microsoft-Windows-Security-Auditing,4275,4624,2026-09-15T17:56:46.5316102Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4275.xml
security.evtx,Microsoft-Windows-Security-Auditing,4276,4672,2026-09-15T17:56:46.5316239Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4276.xml
security.evtx,Microsoft-Windows-Security-Auditing,4277,4624,2026-09-15T17:56:46.6950116Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4277.xml
security.evtx,Microsoft-Windows-Security-Auditing,4278,4672,2026-09-15T17:56:46.6950240Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4278.xml
security.evtx,Microsoft-Windows-Security-Auditing,4279,4624,2026-09-15T17:56:47.1160700Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4279.xml
security.evtx,Microsoft-Windows-Security-Auditing,4280,4672,2026-09-15T17:56:47.1160830Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4280.xml
security.evtx,Microsoft-Windows-Security-Auditing,4281,4624,2026-09-15T17:56:47.1734618Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4281.xml
security.evtx,Microsoft-Windows-Security-Auditing,4282,4672,2026-09-15T17:56:47.1734742Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4282.xml
security.evtx,Microsoft-Windows-Security-Auditing,4283,4624,2026-09-15T17:56:47.3290652Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4283.xml
security.evtx,Microsoft-Windows-Security-Auditing,4284,4672,2026-09-15T17:56:47.3290783Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4284.xml
security.evtx,Microsoft-Windows-Security-Auditing,4285,4799,2026-09-15T17:56:47.6092274Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4285.xml
security.evtx,Microsoft-Windows-Security-Auditing,4286,4799,2026-09-15T17:56:47.6129510Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4286.xml
security.evtx,Microsoft-Windows-Security-Auditing,4287,4624,2026-09-15T17:56:47.6511982Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4287.xml
security.evtx,Microsoft-Windows-Security-Auditing,4288,4672,2026-09-15T17:56:47.6512106Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4288.xml
security.evtx,Microsoft-Windows-Security-Auditing,4289,4799,2026-09-15T17:56:47.8807674Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4289.xml
security.evtx,Microsoft-Windows-Security-Auditing,4290,4799,2026-09-15T17:56:47.8844138Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4290.xml
security.evtx,Microsoft-Windows-Security-Auditing,4291,4799,2026-09-15T17:56:48.0570797Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4291.xml
security.evtx,Microsoft-Windows-Security-Auditing,4292,4799,2026-09-15T17:56:48.0596167Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4292.xml
security.evtx,Microsoft-Windows-Security-Auditing,4293,4799,2026-09-15T17:56:48.1749596Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4293.xml
security.evtx,Microsoft-Windows-Security-Auditing,4294,4799,2026-09-15T17:56:48.1786959Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4294.xml
security.evtx,Microsoft-Windows-Security-Auditing,4295,4624,2026-09-15T17:56:50.3705686Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4295.xml
security.evtx,Microsoft-Windows-Security-Auditing,4296,4672,2026-09-15T17:56:50.3705819Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4296.xml
security.evtx,Microsoft-Windows-Security-Auditing,4297,4624,2026-09-15T17:56:53.4216036Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4297.xml
security.evtx,Microsoft-Windows-Security-Auditing,4298,4672,2026-09-15T17:56:53.4216273Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4298.xml
security.evtx,Microsoft-Windows-Security-Auditing,4299,4799,2026-09-15T17:58:54.5300442Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4299.xml
security.evtx,Microsoft-Windows-Security-Auditing,4300,4799,2026-09-15T17:58:54.5300442Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4300.xml
security.evtx,Microsoft-Windows-Security-Auditing,4301,4648,2026-09-15T17:59:00.7259931Z,명시적 자격증명,대상 서버·계정·ProcessName 확인. 5건 모두 localhost 또는 자기 컴퓨터 계정 대상.,xml/security-4301.xml
security.evtx,Microsoft-Windows-Security-Auditing,4302,4624,2026-09-15T17:59:00.7261091Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4302.xml
security.evtx,Microsoft-Windows-Security-Auditing,4303,4672,2026-09-15T17:59:00.7261328Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4303.xml
security.evtx,Microsoft-Windows-Security-Auditing,4304,4624,2026-09-15T17:59:03.9262728Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4304.xml
security.evtx,Microsoft-Windows-Security-Auditing,4305,4672,2026-09-15T17:59:03.9262848Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4305.xml
security.evtx,Microsoft-Windows-Security-Auditing,4306,4799,2026-09-15T17:59:18.6134128Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4306.xml
security.evtx,Microsoft-Windows-Security-Auditing,4307,4799,2026-09-15T17:59:18.6144002Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4307.xml
security.evtx,Microsoft-Windows-Security-Auditing,4308,4648,2026-09-15T17:59:24.8417222Z,명시적 자격증명,대상 서버·계정·ProcessName 확인. 5건 모두 localhost 또는 자기 컴퓨터 계정 대상.,xml/security-4308.xml
security.evtx,Microsoft-Windows-Security-Auditing,4309,4624,2026-09-15T17:59:24.8417867Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4309.xml
security.evtx,Microsoft-Windows-Security-Auditing,4310,4672,2026-09-15T17:59:24.8417997Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4310.xml
security.evtx,Microsoft-Windows-Security-Auditing,4311,5889,2026-09-15T18:00:54.5766276Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/security-4311.xml
security.evtx,Microsoft-Windows-Security-Auditing,4312,4798,2026-09-15T18:00:55.1091337Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4312.xml
security.evtx,Microsoft-Windows-Security-Auditing,4313,4624,2026-09-15T18:01:21.9047038Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4313.xml
security.evtx,Microsoft-Windows-Security-Auditing,4314,4672,2026-09-15T18:01:21.9047169Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4314.xml
security.evtx,Microsoft-Windows-Security-Auditing,4315,4798,2026-09-15T18:01:27.2964944Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4315.xml
security.evtx,Microsoft-Windows-Security-Auditing,4316,4624,2026-09-15T18:01:34.1557104Z,로그온,계정·SID·유형·원본 IP·LogonId·ProcessName 대조. 프로세스 생성 이벤트가 아님.,xml/security-4316.xml
security.evtx,Microsoft-Windows-Security-Auditing,4317,4672,2026-09-15T18:01:34.1557227Z,특수 권한 할당,주체·LogonId·권한목록 확인. SeDebugPrivilege의 실제 사용·LSASS 접근을 입증하지 않음.,xml/security-4317.xml
security.evtx,Microsoft-Windows-Security-Auditing,4318,5890,2026-09-15T18:01:42.5034904Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/security-4318.xml
security.evtx,Microsoft-Windows-Security-Auditing,4319,4798,2026-09-15T18:01:43.1917767Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4319.xml
security.evtx,Microsoft-Windows-Security-Auditing,4320,5890,2026-09-15T18:01:43.7084148Z,VMware 환경 구성 제외,VMware 제품·경로·드라이버 또는 동일 COM+ AppId가 원문에 확인됨. 사용자 지침으로 사건 판단 제외.,xml/security-4320.xml
security.evtx,Microsoft-Windows-Security-Auditing,4321,4798,2026-09-15T18:01:44.0418662Z,계정·그룹 열거,CallerProcessName·PID·주체·대상 확인. 그룹 구성원 변경이나 덤프 증거가 아님.,xml/security-4321.xml
